order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,churn,churn_str
abfacef50a27d7cea3f2c7aa60c08245,5f2d32c9dc38e07a3f364d00b94ff674,unavailable,2017-09-29 13:55:25,2017-09-30 02:36:26,,,2017-10-25 00:00:00,94c0cc1d2ff6fbba79af9a5769d2b18d,1,이탈
37ce40447807e0d3e58cc474ce549881,72d1b8564e088b8bb0a080d3ff03de1a,canceled,2018-01-27 11:20:50,2018-01-27 11:34:30,,,2018-02-26 00:00:00,c1242a4d8e2d5dde133a8c46d5b22975,0,재주문
711a14d38a221a3d744f33b8b8e78981,6763f99558a5f6fa9777ff839a910c16,shipped,2017-06-28 15:59:10,2017-06-29 09:10:17,2017-06-30 13:12:47,,2017-07-20 00:00:00,1d0bce6d9f5d0bd03261711949a05246,1,이탈
fe468f428b8be30b4e7ca85901a35dac,950087336d1384f2086620dd28246cba,shipped,2017-06-05 09:23:16,2017-06-07 02:25:33,2017-06-07 15:21:38,,2017-06-28 00:00:00,f8cc79fce4eab460db5340b07d964db8,1,이탈
f73b31435ce6dec43df056154c39a1ce,f0f671d4034e98cdf20f0c452d6db02b,shipped,2018-08-20 12:37:54,2018-08-20 15:35:42,2018-08-24 16:48:00,,2018-08-27 00:00:00,6532316a8c1a7c7a569482db073530bb,0,재주문
8ff88873f03f1912c00741f8e5ae6c79,ff0bdbbb629b5dc2918fb41b89dd14d8,shipped,2018-01-22 12:49:38,2018-01-24 02:53:02,2018-01-24 20:41:52,,2018-02-15 00:00:00,35d2594bdba35e830767b63af353d01a,0,재주문
cd94dbdc801da0cd93b0c8f33663973d,17ba50f54399b61694fbb138a3831d56,canceled,2018-02-21 20:54:45,2018-02-21 21:29:00,2018-02-24 00:21:47,,2018-03-15 00:00:00,b36c862b336a3ab664d455968efb538a,0,재주문
e5e59fe47003046e2ed48ebb641564b2,9ce70b8dafe76524f3d5e5e68cbf29f5,shipped,2018-04-27 13:52:12,2018-04-27 14:09:00,2018-05-02 14:39:00,,2018-05-23 00:00:00,6edd9e4a22b7ab02db2a87f13bfd2d2a,0,재주문
110fb617059394261537548c8124ee1e,4e99e5342705c1e76c35f51ad0af2722,shipped,2018-08-08 16:37:28,2018-08-10 03:24:37,2018-08-20 10:57:00,,2018-08-28 00:00:00,9f9e45ae79fc301d0418088e0ec91f11,0,재주문
36e16c2da456685fc88c12da6244c9af,ce7d210eefbdd540fddc0cd8899eead9,shipped,2017-12-12 11:34:41,2017-12-13 02:50:19,2017-12-13 22:38:44,,2018-01-05 00:00:00,546781ac6b1dde59b7d24d2871b1910c,0,재주문
bdc2873154c5a2699958e9246e2a4c1c,8871dbb26f82041149a34614183818cd,shipped,2018-04-04 23:08:06,2018-04-05 22:29:09,2018-04-10 23:37:42,,2018-04-30 00:00:00,4e32fbefdfb0beddd22dd056025b6cfe,0,재주문
1ddedd282e921efe5e3e931f5a1369d9,3fa21fe15c2cc64d69005b41de1fee36,unavailable,2017-05-25 23:08:04,2017-05-25 23:22:35,,,2017-06-19 00:00:00,c3162dab3ff823fcba17f3f8bac73125,1,이탈
10aa3224bbb698312ca210f229f91b5e,849f4c3ce60179d983c950271c580b7f,shipped,2018-02-05 16:28:54,2018-02-05 16:52:02,2018-02-19 22:46:52,,2018-03-05 00:00:00,e3247bedce6bd14c7ab8fac16dc46bfa,0,재주문
2663ce3526465b7ee9809428adabdc45,032a544bbe984490f6ff7450e3c8b0bc,canceled,2018-08-30 13:07:46,,,,2018-09-12 00:00:00,eb240714223915add224beff2d844e53,0,재주문
db04082694e24f9e426fd68f516b46a3,79298f6a8720081178c7741e3eff8216,shipped,2018-05-16 16:49:12,2018-05-16 17:21:32,2018-05-22 18:44:00,,2018-05-28 00:00:00,7ef7e4cd493353520fe3df708dc1cf07,0,재주문
b8752fc264f1692031237bb715061cc4,217368c0bfd8d50699dfb3f303d4c387,canceled,2018-02-22 16:58:06,2018-02-22 17:15:47,2018-02-23 20:49:02,,2018-03-09 00:00:00,505fe88e18db61affa7c0f8adbeda4c2,0,재주문
d4bf4c2cae2256d8e92b6ec8f1fd248b,857543e7eeb34537a105aa66e3321440,processing,2017-02-22 21:14:33,2017-02-22 21:25:14,,,2017-03-21 00:00:00,3694dc4cebb05f11c265316d5a93305c,1,이탈
f80a2d6485e38a437fca857efb7b1b66,3f1b54aa1bd161f6840b4bf436b47588,shipped,2018-04-11 23:05:04,2018-04-13 12:34:39,2018-04-16 23:35:34,,2018-05-21 00:00:00,f558c96e436275ba3c6ef4a68f6ee9f2,0,재주문
6212a47660b2565578064374703be19d,fc5f9fa109597cb6c9ff852af942c1e0,shipped,2018-04-06 02:22:15,2018-04-06 11:49:02,2018-04-07 01:17:42,,2018-05-02 00:00:00,1f7f9efb50fb97b69e599f22c6028382,0,재주문
125065dcda5fb5549b43a1ce085bec63,1622f2d9b3f7674f53e69d66f98e3517,shipped,2017-07-20 16:57:21,2017-07-20 17:10:09,2017-07-24 10:10:01,,2017-08-15 00:00:00,c73261ef32dda71890971fd5fee56b49,1,이탈
6d78e79c696c9f3be8ef263ead6a119b,a829af0c8a5e125dafae1be7a814f72f,shipped,2018-06-22 17:07:59,2018-06-22 18:16:05,2018-07-05 15:48:00,,2018-07-26 00:00:00,751920d667ce98fcbc28cc75463d8f35,0,재주문
fa83e155dfa5da681c4754559e6d1043,4a0a9ff7be23502c8356f3b5fbf5472c,shipped,2017-05-20 07:49:33,2017-05-20 08:03:19,2017-05-24 11:55:56,,2017-06-13 00:00:00,1131d0d5f1d88abc31671dc4d50371df,1,이탈
f2b620afa1cd911f5bce90e1f9646760,29a1a69307bc6be09b16df522b56b397,shipped,2018-01-04 20:25:12,2018-01-04 20:32:29,2018-01-05 23:53:37,,2018-01-26 00:00:00,0c6983418e55ee0102b041fc8ebfb475,0,재주문
92d731517f17c26f16182d45498c4c3d,95c44daefa7bfb91c6bb0665a0cd22fc,canceled,2016-10-05 11:23:13,,,,2016-11-14 00:00:00,623b94cac35b6629e4a77bd398beca52,1,이탈
283a28089024b597c5b18cfa50e0a701,33af5d8a3edfb11b8beba1f4e694aef4,processing,2017-03-07 20:57:33,2017-03-07 21:10:13,,,2017-04-06 00:00:00,13357d1b580a008c7e0ca385a09af9fa,1,이탈
0166cc8756d58b4a30fb49de83527120,19e9dac43eee8df98092482fdce676da,canceled,2018-02-08 21:09:18,2018-02-08 21:27:56,2018-02-09 23:12:30,,2018-02-22 00:00:00,2fbe21ee78c83f908ed47ba9f4a74121,0,재주문
b6906ad8ffc10ced26f9f5850aabea27,a32f6f5b04da9aac4458faab366dbdc0,shipped,2018-07-29 20:19:14,2018-07-29 20:35:14,2018-07-31 14:24:00,,2018-08-07 00:00:00,b52c592eeccb7216a318c7a55efce436,0,재주문
bda2f04a41788a693faa650bac613441,16c4024b31236bbdb509f655a45b4969,shipped,2017-04-15 17:57:47,2017-04-15 18:10:13,2017-04-18 11:53:53,,2017-05-08 00:00:00,6ef1adee8cd8b8eca80b0ad822e8dd74,1,이탈
e3911e9d71dfe83390a806612556c49b,35097ec0bdc9c57a7be632bf203c3c0c,unavailable,2017-11-13 17:35:24,2017-11-15 02:55:49,,,2017-12-04 00:00:00,f9e3e8736333238c84701d45ea0b6ffb,1,이탈
dfff9fc44808a969ec1211d3ceca855c,80c1c4476652026dbed170c2892f13e2,shipped,2017-08-15 14:00:05,2017-08-15 14:50:16,2017-08-23 22:14:08,,2017-09-13 00:00:00,4e2c7fa3b3f51a3350a74b9705edb4cd,1,이탈
2373680d3bd825670bee96c048b19731,5e4868cdf4f54ae28d96d958cdbcc5f6,shipped,2017-11-25 14:19:26,2017-11-25 14:30:59,2017-11-28 20:25:54,,2017-12-21 00:00:00,ea275d79e6e94717a27321794c93102e,1,이탈
df2f177b04bac67798590bc71213dcc2,fbf0bdb831c80d46f0001ecaecd18ca6,unavailable,2017-11-17 15:29:22,2017-11-18 15:35:28,,,2017-11-30 00:00:00,48e50d698f52cb6a753d80e85ad124a4,1,이탈
51aa2039fc98dc9e49bc883ead78ae54,b36a66381596ca6824c2ed8059e2a63c,shipped,2017-07-02 13:30:49,2017-07-02 13:43:40,2017-07-03 14:56:57,,2017-07-25 00:00:00,54ff310c4932ed14b0ce31080dd5f4c3,1,이탈
f61b4ccbaddccab272bfc6fb3832cd85,0a2c4321fc554a60d3e3a7c0349c53b3,shipped,2018-07-10 08:10:51,2018-07-10 08:45:18,2018-07-12 13:56:00,,2018-08-09 00:00:00,9e97fb9d05105a3429d68c118238b46a,0,재주문
d8f135a040950408cd059c27a623bd97,1304ac93f1f11eea17208a52de500b24,canceled,2018-03-03 11:09:57,2018-03-03 11:20:35,,,2018-03-21 00:00:00,9de471f333d264cb6e1971a6dbdfb073,0,재주문
8c3a5781b4f217b12c76e4216007e2db,ee446be704f02e18b31a0007ee5c1670,canceled,2018-03-20 15:23:29,2018-03-20 15:35:40,,,2018-04-09 00:00:00,8baf40106768ade624db23a1fd11808e,0,재주문
d177b7c08ed2934d5888e7fd236d42e1,045d8fcab59f603256eefe86e45f0350,canceled,2017-08-17 13:20:41,,,,2017-09-04 00:00:00,40aa675201863fe2a78cc40c3ab74609,1,이탈
5f9146371506c318a20721d5689dfb57,bb0c2b706251dfd7d003f3e76c798c9d,shipped,2017-12-14 15:40:11,2017-12-14 16:31:54,2017-12-19 18:06:43,,2018-01-11 00:00:00,e38c042fd84e8c9a69d904f5a11c1716,0,재주문
38ff29b6f54b264f8992081bcd3f3c6e,0eb44e1c1af5c72ed712162d28dc13f1,shipped,2018-04-28 17:51:24,2018-04-28 18:14:37,2018-05-08 08:06:00,,2018-05-23 00:00:00,6a0af14dc28ddd8623d2cc08e51a1592,0,재주문
19d3484384a0e1eef23357b8c193bd86,2cec9be88ae4cd3cdb1832edf3b7c46b,unavailable,2017-11-02 22:33:01,2017-11-02 22:45:54,,,2017-11-23 00:00:00,622f869865eac935f83c91cbae73c8d8,1,이탈
e6ac453a32e67906ab8b3f79608341c3,251edc5a4d2b38f123ae7c16b6dff017,shipped,2018-05-04 10:10:12,2018-05-04 10:32:22,2018-05-04 15:28:00,,2018-05-21 00:00:00,4afe0d8251852833cb34207de8093acf,0,재주문
7e28ace88f5848adf24d9771e1ca2a62,e7304df26c35ee85bb68efe843a1441a,shipped,2018-01-13 22:59:33,2018-01-13 23:09:10,2018-01-15 22:53:53,,2018-02-08 00:00:00,8d97108dee54bbc1cb34abd9a180df3b,0,재주문
6b1f38ed45f18e6053aa0504bd2e9036,ed94a39e503eec744a8effba6c900c0b,shipped,2017-05-13 20:44:54,2017-05-13 20:55:14,2017-05-16 10:54:19,,2017-06-12 00:00:00,83a6bd2e8af5bfa14c98c7fd8e467a59,1,이탈
29557adf1f00504612cbebf82c843d77,e5aed707ee7e99bcc46d19ccb4921bd4,unavailable,2017-04-22 16:14:48,2017-04-27 23:33:37,,,2017-05-15 00:00:00,d8165700afe6ac4255f5612f46e8640f,1,이탈
cfce0ad0c924cecbe5fde10535420084,276efbef4c6f512a21a9cd9ccb4ecb31,unavailable,2017-05-07 20:39:35,2017-05-07 20:55:20,,,2017-06-12 00:00:00,bf4c66eb6327bc3cc88f1f9772221970,1,이탈
869eb48662057e0341d47dae5334b693,792fa21ca8a787f90d1a3c274ec853e4,unavailable,2017-10-31 22:14:54,2017-10-31 22:26:11,,,2017-11-23 00:00:00,2f82413d1799fccad849c9ead2ff6c65,1,이탈
53a71627049b3cd04fe655e979d8b4a6,74b82d49b3b81780a41bcfe099abeb86,processing,2018-04-20 11:20:41,2018-04-20 11:35:16,,,2018-05-17 00:00:00,0609a9ba59ed54c5217df763d23fc015,0,재주문
13ffd5a36060f10de50532f3e299c446,7899bb2c21ccb01dc8ee88a587b14d13,shipped,2017-11-24 18:13:47,2017-11-24 21:36:38,2017-11-27 18:27:34,,2017-12-21 00:00:00,2c38c0c912edda3bd4bd1c9f70d84fdf,1,이탈
635b541d9f7dc7f9a3ec7531f16014e7,c56032bb1f28ae631c26e3c83a1d80a7,shipped,2018-05-14 14:35:45,2018-05-14 14:51:12,2018-05-15 14:50:00,,2018-05-24 00:00:00,288bffdb3e3373c0813f6ce3e1f85bfa,0,재주문
845f40bea2ead3894b6d95b621e108c0,9e3eaa4b238d6102e6e49c919187e222,unavailable,2017-02-06 20:27:06,2017-02-06 20:35:18,,,2017-03-07 00:00:00,379044038aa6efadbb71525799832291,1,이탈
9ae23540f2733800190476b85aa910cd,92dd4b87879a4dc3450ccfb6ae1932f2,shipped,2018-03-12 10:32:11,2018-03-12 11:15:38,2018-03-14 22:32:04,,2018-04-06 00:00:00,79ff5d9ba6dc750760a809b0a84d3397,0,재주문
0b398dbb3e7c81005f3c69b01488c4c9,d5a8b5d8ed21f5234e1278a477e751a9,unavailable,2017-09-27 20:51:53,2017-09-27 21:07:13,,,2017-10-24 00:00:00,0e88d25592a4f873d5439a70609ace33,1,이탈
79ec7fcffa4121dbb55b945aee306e12,002348c1099e3229276c8ad7d4ddc702,processing,2018-01-10 12:28:22,2018-01-11 03:09:22,,,2018-02-02 00:00:00,934c19eeef04da89928f995df85cf3f8,0,재주문
8cb7a371e202c1bcc7e5c58da9ed70e1,32052a1aab7fe2d80cdeb22ad44d9871,shipped,2018-04-24 13:53:29,2018-04-25 08:51:56,2018-04-25 13:36:00,,2018-05-28 00:00:00,555d8f4f91a1b277371ace3decd9b1f6,0,재주문
21a00b08cbeb5716bbb66105e3dbd850,002b5342c72978cf0aba6aae1f5d5293,canceled,2018-09-10 17:51:25,,,,2018-09-20 00:00:00,76e5f3bca2b1f5c510c41563c2ea31a4,0,재주문
a0c1632c3bd45c48bed924a7dae3a664,e3030cf0f2814a231fa06eb6d82154f3,unavailable,2018-02-17 15:48:11,2018-02-17 16:06:35,,,2018-03-15 00:00:00,abca9bb2258bbacb7328d311ec98f939,0,재주문
e23eaa3bc8275c392145e736dbdea275,50bb775cd30a21ae108d4866abb6d9df,canceled,2017-06-18 17:22:09,2017-06-18 17:35:24,,,2017-06-30 00:00:00,055ec572ac7f3c7bdd04a183830ebe59,1,이탈
9f0dee1bed79cb72f5e296eacf6b0a82,62488077b67f2fe2558dd09fa9e81ed9,shipped,2017-11-26 16:13:13,2017-11-28 20:15:29,2017-12-01 23:19:42,,2017-12-18 00:00:00,1288b67e253d4ba65e6cdf5c3cd31af5,1,이탈
27613f16c823ee73e2da1a6116467293,35de8ab44ecc9a65225a5ef51294d204,processing,2018-01-04 20:10:42,2018-01-04 20:31:53,,,2018-01-30 00:00:00,3011394a1b8d1b04e425dd5dc77cbaaf,0,재주문
fbb8b95a779702d51ecf6fa530a997d4,0c98695352c85d7b6f28a78dcbaff914,unavailable,2017-07-06 08:47:05,2017-07-06 09:05:15,,,2017-08-01 00:00:00,f941b66064e2381bd2ebf70aab0c9a33,1,이탈
34cea4a1fdf5fefdf4d48d7dafe53911,42f02a31215fe880d602230d08406909,unavailable,2017-10-15 18:50:09,2017-10-15 19:07:08,,,2017-11-09 00:00:00,5e8d2ac34f852ccbe22f9749926b50a6,1,이탈
fa6d0c0ef7a7849ab7847303d458df3c,1ec1771954d299bf9a497cec57932c3d,canceled,2018-02-05 14:32:21,2018-02-05 14:48:31,,,2018-03-14 00:00:00,868156efbc523d93f64d0aa6344b56aa,0,재주문
559e9d91731612dbcf09e8103ac2cd60,b98e0d5aca458a26a6ff30fee0416ca2,shipped,2017-05-18 00:41:32,2017-05-19 02:25:40,2017-05-25 15:37:50,,2017-06-16 00:00:00,018b5a7502c30eb5f230f1b4eb23a156,1,이탈
46dba1d22a6ee9cb6200c1cb899f583c,9110693a12c644b2c2c95778234ba8cd,shipped,2017-08-26 14:07:04,2017-08-29 04:30:18,2017-08-29 20:22:08,,2017-09-11 00:00:00,d96a987ed08a81ce3531dcd12ce00c6b,1,이탈
5f39fdc052a768523f7c3bed2cfd3fc3,cf650de26211073211c10d5b7236ad49,processing,2017-12-23 18:25:24,2017-12-23 18:34:19,,,2018-02-01 00:00:00,740867e3baec7f0b535bbf7ddecc20da,0,재주문
bae01434ee73e10ab8194c06807f29cb,8516f98c1d30a73c254faa80e4e49029,shipped,2017-12-06 22:46:43,2017-12-07 14:31:15,2017-12-11 18:28:50,,2018-01-02 00:00:00,ce91f961e19172ef05017d42bde834a8,0,재주문
14eabcc7b2e278362bdfe6bdfcb822f9,83f0d7704949fa424f2e64c2bea15708,processing,2017-02-14 19:51:39,2017-02-14 20:03:21,,,2017-03-13 00:00:00,7dbffe13b7a6a0d45b4733d4a2d95d1b,1,이탈
a6a62b06c5d37cd28cb1040a710bde38,a2a0406f57a7c03b8db27889d18e040e,shipped,2017-05-13 18:14:03,2017-05-13 18:25:08,2017-05-18 09:29:48,,2017-06-08 00:00:00,057f7fafc983275ba2d7a10e029803a6,1,이탈
a5bc73dcdd8f7c5d608532a6e58d29d9,d315b65ed1f865c88ffaef3fcdabd200,processing,2017-06-17 13:34:04,2017-06-20 10:25:11,,,2017-07-12 00:00:00,1e22f3ed6b90761e51cd6b0849a44a31,1,이탈
a68667474430fadbcfc1bfbb9e2adc0b,616fa20bdc978ccaf552b46fbc0567a5,processing,2017-01-18 20:48:59,2017-01-20 02:10:55,,,2017-03-06 00:00:00,7ffbd36383421f26e00e047afb3bdb21,1,이탈
6b460c25c2bb8e1323536e9e921d04a1,95d2bac8c1d115b9c5291fba7b9186aa,canceled,2018-01-29 16:07:41,2018-01-29 16:36:51,2018-01-30 21:12:59,,2018-03-02 00:00:00,9ff7135aea0637eaa06824d25db0741b,0,재주문
736813b41544d3ca0ed5d508802f4ca1,b4f165c52bae5d2d45193cd87801929f,shipped,2017-09-15 09:05:41,2017-09-15 09:15:13,2017-09-20 20:41:38,,2017-10-05 00:00:00,cbc3d8e6acaec99eb90eb021e10bddf0,1,이탈
2b0d020da35221c291bb03a55f70794a,08a01db5764bdab850af621dc71a35bf,shipped,2018-04-02 20:27:07,2018-04-02 20:49:57,2018-04-06 01:02:27,,2018-04-12 00:00:00,1d22874e942b46c8b1d4bcb9af693d69,0,재주문
3f35b92ed8249125038852a2742bd514,e1504409fcf87ab3a65f3e819c8bfcce,processing,2017-02-19 16:06:22,2017-02-19 16:15:12,,,2017-04-10 00:00:00,98ad867cd8ad014480d84a31c5b451d9,1,이탈
a2ac6dad85cf8af5b0afb510a240fe8c,4c2ec60c29d10c34bd49cb88aa85cfc4,canceled,2018-10-03 18:55:29,,,,2018-10-16 00:00:00,af5454198a97379394cacf676e1e96cb,0,재주문
d2bc174d5c413f457a21db6899afb682,0337719c3caba8187a276942d35347fd,canceled,2018-08-09 09:50:42,,,,2018-09-14 00:00:00,50c7adf7c25188cf27f66e1cfe278fad,0,재주문
74cac755eeb7be9b59c009ac2e5b3241,5e6f9be50727314362343a9db183bae0,shipped,2018-03-16 22:07:44,2018-03-16 22:28:10,2018-03-20 16:58:25,,2018-04-04 00:00:00,d1ec84ece21390313fe8dd6457dd6ecb,0,재주문
7758cf0b4302587a9628d90b58d56dd8,5949ab038c2004d5045146bfbdd61467,shipped,2017-02-21 13:09:28,2017-02-22 03:22:33,2017-02-22 10:46:47,,2017-03-20 00:00:00,7f3cf88d6ac455cd3d40cf3cedeab108,1,이탈
a44f35f58ca5ab5e5cf7fe66ffe9097a,02f0b823e1d7f9b63b25092db3208bdf,shipped,2017-12-12 18:26:57,2017-12-12 18:37:24,2017-12-15 00:14:57,,2017-12-29 00:00:00,0ebdade922de78914026071bb11c001a,0,재주문
6170e7d09524ad908eea19146523706e,9b4f8a6fef490a9dc955483425c60e16,processing,2017-10-16 19:46:51,2017-10-16 19:56:22,,,2017-11-01 00:00:00,8e950ec2855a3766dd4b8c757de6732b,1,이탈
2c990009034e1fc83904584b26b5fd25,6e568303db60ca2bb3aec0b1f9183492,unavailable,2018-07-18 09:52:46,2018-07-18 10:05:20,,,2018-07-26 00:00:00,7c9a0402e884c791edf88646b7c20a82,0,재주문
b408eebfa22431115ec0811eff9d8561,4d914121becbb45c404a3b27a8db7073,processing,2017-08-12 14:10:11,2017-08-12 14:25:12,,,2017-09-05 00:00:00,98168eac716e426d9725b025bef08c3f,1,이탈
16b8c07980cc1e47a31ebb35d9222807,d4c730f60fa6479e35ab867cdd3c8a9b,unavailable,2017-05-31 13:14:22,2017-05-31 13:30:16,,,2017-06-23 00:00:00,2e904e9e68adf360c4d9c4a82621c28a,1,이탈
aa0639a3e2aa426f0b46f6a4c2d2efce,04872433c17e4ca13b0aa2381838d11e,shipped,2018-07-14 19:00:44,2018-07-14 19:15:15,2018-07-20 09:41:00,,2018-08-07 00:00:00,b3e529a2053eaec39876a97f990c3726,0,재주문
815ba48fd172b6a71f09180c118a31ca,626da291c796ef2695981deb0bbc9eed,processing,2017-09-15 13:24:29,2017-09-16 03:06:14,,,2017-10-09 00:00:00,2dad8f2b565b14983d2792369429b34f,1,이탈
0efd0bc268d34da3f01f4ff25a6d4335,95446917717bb58d553d107d0f1668f6,shipped,2016-10-07 15:53:31,2016-10-07 16:12:22,2016-10-11 16:12:23,,2016-12-13 00:00:00,aa6ea6f8307ee33b985192329cd8c79c,1,이탈
d05cf40cb923ba228822414cc52067c3,2f8d1f27dbf2a944f1b5bda2de277ccf,canceled,2017-09-23 06:23:19,2017-09-23 07:00:06,,,2017-10-10 00:00:00,4eddd5c44479274893b2ae3c12b79b40,1,이탈
6a91f55a2fad58d1b580326cd07f5795,ca970e8045a80d7bfb9b994b321439f8,unavailable,2017-08-14 00:22:36,2017-08-14 00:35:20,,,2017-09-05 00:00:00,74e74be63457c0c8a4c6516d56b4f976,1,이탈
0f4ace47be2863cb7e7e547f32afbe2a,37a6be75367f9868cc1af702f0833136,processing,2017-12-04 22:14:17,2017-12-05 10:30:53,,,2017-12-29 00:00:00,35058032aa1bb4f5e2cd84784f9fe0cd,0,재주문
61a86f238895780d1ddc6344985537ef,cc7312be4b88561a34750c50e3cd4ff2,unavailable,2017-11-24 23:53:23,2017-11-25 02:53:09,,,2017-12-15 00:00:00,02d73d09e28bcf111eb693e80e33cb51,1,이탈
b1f6abbaec3261269b9ecc0f895f8c2d,1b645255cae7b99bf2c4527627515729,shipped,2018-03-26 12:45:46,2018-03-26 13:08:23,2018-04-03 17:44:24,,2018-04-18 00:00:00,497e078a402138e3e51884ebb29e34d6,0,재주문
1a5d21f44c73693b9930d0ca33a9d0b1,a21871375ed19fc3f2d8c62fdc75b9dc,canceled,2018-08-16 17:50:14,,,,2018-09-12 00:00:00,325eef70a26376c2e72c30925a5f8827,0,재주문
b3ce73d980953e0dfe24d815dc1210e9,fd9b1ede52597bfa03176164a24960f6,processing,2017-05-23 22:11:22,2017-05-23 22:22:40,,,2017-06-23 00:00:00,67a1b65cb06b0a6ba1efacb14969e676,1,이탈
4641a7999ca05850ee60509c213dc8ac,a7ff2f7795c7e202a24fc881252112bf,canceled,2017-11-20 12:48:37,,,,2017-12-01 00:00:00,b0e767504f2f0d8ca90aa40c785d008e,1,이탈
8ccca2b704c41f41ce4d2f2602031691,7d68d1471b39c21eaa8caf3165278f8e,shipped,2017-03-16 11:53:10,2017-03-16 11:53:10,2017-03-21 08:45:36,,2017-04-19 00:00:00,0367c6792c94ca4c5f82d7375098841e,1,이탈
b2673ed6360dc341a4728dbd632f935b,acd30e8ac809a440f8a10918d0683a17,unavailable,2018-06-26 19:21:56,2018-06-26 19:35:21,,,2018-07-24 00:00:00,0bbb42a9ca8179ccfce14a11d2afe6de,0,재주문
03d7dd4730b71e0a310c9b30431c1961,da8dfb2660ba315e2a99e6e3aa2f5c10,shipped,2018-05-30 19:42:15,2018-05-30 19:55:16,2018-06-01 14:11:00,,2018-07-03 00:00:00,6b0ad7afbc264e61bc52dd2b345f8cd7,0,재주문
38812ede52a6842d03eb017fc2c9d92c,6c600072d9cb0bfcf713667cec62f67e,shipped,2018-03-18 16:33:25,2018-03-18 16:45:27,2018-03-19 17:03:16,,2018-04-12 00:00:00,e15b7e0a598ec5c1a4e156d656b01d80,0,재주문
304137040eac6e7582eb945e3f347120,3384115feb88ac6ec6294086d0345836,processing,2018-01-05 12:18:07,2018-01-05 12:27:46,,,2018-02-05 00:00:00,683cda1913456fb0cca302892b37a052,0,재주문
643072b191b07f013f4d88ec43acb812,760f3b1f882a27beb42debb97ae28974,processing,2017-07-27 23:06:39,2017-07-28 13:05:11,,,2017-08-30 00:00:00,e3831c182c46cc5ff4bfaacb4b9c9dfd,1,이탈
c609f82bcf7a90292a5940205ebd7e93,b08064e24083fee8fbe8797902b07ecd,unavailable,2018-05-13 16:45:55,2018-05-13 17:11:58,,,2018-06-05 00:00:00,035f60af6e7d7f78470e9443be08d339,0,재주문
55dfff244bc5d5f81d58d4148062c9b6,94a06f5121bb1ef07a8be5ee510024ef,shipped,2017-05-01 08:29:14,2017-05-01 08:42:22,2017-05-03 11:16:33,,2017-06-08 00:00:00,c6557ef8aee5f76221cc8e12ed3b4826,1,이탈
a24556b6b72ac70719c99dea12e0aa75,3acf3c3d3ec1166c687b53e929e2093a,shipped,2018-04-28 20:46:31,2018-04-28 20:55:33,2018-04-30 12:42:00,,2018-05-23 00:00:00,d31f65299eed1fb5102b37943288616c,0,재주문
737a2768fd261ef8391251a0ccbf150a,fdb23f61fc434280c9c4775870bb3e25,shipped,2017-06-08 16:43:45,2017-06-08 18:00:26,2017-06-09 15:12:34,,2017-07-13 00:00:00,3f2b884de3dec8afd74690566c328abb,1,이탈
6111350dd1f8b825ac82e9caea339f07,d46ae795ce93d1cec2f41eea68a58982,unavailable,2017-11-17 10:23:15,2017-11-18 09:49:16,,,2017-11-30 00:00:00,3da26ad0ffe9feea8ce65b20cedc17bf,1,이탈
d43d694cf81ca89d8e50c6f3c199f0de,1e46b29a43929d0f05b69dc61a3668aa,shipped,2018-01-18 15:07:13,2018-01-19 16:59:45,2018-01-23 23:14:50,,2018-02-09 00:00:00,714ffea1de3f5bb655da5a3a8294cc87,0,재주문
dc18a044b56ed174037ca164cdf2e921,4a06381959b6670756de02e07b83815f,unavailable,2016-10-05 14:16:28,2016-10-06 15:56:49,,,2016-11-29 00:00:00,b92a2e5e8a6eabcc80882c7d68b2c70b,1,이탈
e723fd90e2d095c2762e5e800d759bfa,5dc6f4b9453584208557163c26079be1,shipped,2017-11-25 17:14:25,2017-11-25 17:32:04,2017-11-27 15:28:26,,2017-12-21 00:00:00,e4326d8c6d585d237b12bced2443c73a,1,이탈
783ead164482dd5df46e82d73ee73949,1756068e3f68f0b5f318af25ce1ec988,shipped,2017-05-30 21:27:09,2017-05-31 06:50:16,2017-06-02 16:21:50,,2017-06-22 00:00:00,f43b8f9d0e0d8baaf920dec7cbacc65e,1,이탈
6190a94657e1012983a274b831d9e811,5fc4c97dcb63903f99671452409065c0,shipped,2017-07-11 13:36:30,2017-07-11 13:45:15,2017-07-13 17:55:46,,2017-08-14 00:00:00,ebf83d791ff75483ab26bc06ab002e32,1,이탈
6a796b64b820d098a93b2f1351cd1e59,1bd1c81ef56f32d5c7bee7f14905b53d,shipped,2018-04-12 09:07:29,2018-04-13 02:32:31,2018-04-19 17:21:28,,2018-05-10 00:00:00,2b4e7117cbb326e396a4f823620e0d3a,0,재주문
ff536d93ae4214b4d51c2894ccfc569f,8891eb5ca0e28df961b2b5b8f3c0eb23,shipped,2017-12-21 09:01:00,2017-12-22 12:33:26,2018-01-03 18:22:09,,2018-01-10 00:00:00,13ac6da47fef1b17b16f511e03b57918,0,재주문
ede510a059fd07ccec20bff19a227fa3,4b346b47b84bd54b2fdac6fb7963f1d5,processing,2017-10-23 16:42:15,2017-10-25 02:08:13,,,2017-11-08 00:00:00,aa557ebe04f4a32f1186f841f055c2f3,1,이탈
